key_mlbam,key_bbref,name_last,name_first
121665,sandbry01,Sandberg,Ryne
120097,osteeda01,Osteen,Darrell
111082,blankla01,Blanks,Larvell
115946,hilleho01,Hillebrand,Homer
120426,perlmjo01,Perlman,Jon
121030,reilldu01,Reilley,Duke
116637,johnsbi01,Johnson,Lefty
119656,narrosa01,Narron,Sam
110532,banksbr01,Banks,Brian
650828,santaed01,Santana,Edgar
502273,freemmi01,Freeman,Mike
119961,o'harbi01,O'Hara,Bill
820527,bensocl01,Benson,Cleo
817745,phillle01,Phillips,Lefty
110937,berryse01,Berry,Sean
669699,shewmbr01,Shewmake,Braden
118093,mackape01,Mackanin,Pete
121500,rowanja01,Rowan,Jack
454535,henslcl01,Hensley,Clay
407815,perezan01,Pérez,Antonio
656420,feyerjo01,Feyereisen,J. P.
116012,hodkeel01,Hodkey,Eli
124670,yingljo01,Yingling,Joe
118229,mangaji01,Mangan,Jim
573127,rosscza01,Rosscup,Zac
592731,selskst01,Selsky,Steve
112140,catteto01,Catterson,Tom
116608,johnsll01,Johnson,Lloyd
122880,strinlo01,Stringer,Lou
121885,schulbu01,Schultz,Buddy
124086,wenslbu01,Wensloff,Charles
489020,kilbybr01,Kilby,Brad
120642,poffebo01,Poffenberger,Boots
521655,fontwi01,Font,Wilmer
121281,roberle01,Roberts,Leon
113138,davisst03,Davis,Steve
818965,hopli01,Hoplins,
819080,hende06,Henderson,
123351,tincube01,Tincup,Ben
817572,reynodi01,Reynolds,Dick
118405,massebi01,Massey,Bill
113361,dilauja01,DiLauro,Jack
473724,mcbrima02,McBride,Matt
123206,terwiwa01,Terwilliger,Wayne
445163,janssca01,Janssen,Casey
124791,zwilldu01,Zwilling,Dutch
120062,o'routi01,O'Rourke,Tim
118341,martija01,Martin,Jack
594056,guduare01,Guduan,Reymin
124044,weimeja01,Weimer,Jake
665953,chapaan01,Chaparro,Andrés
111419,breital01,Breitenstein,Alonzo
119310,moorewh01,Moore,Whitey
111114,blossgr01,Blosser,Greg
115288,hackewa01,Hackett,Walter
407802,bartocl01,Bartosh,Cliff
573046,morinmi01,Morin,Mike
118824,mcmatji01,McMath,Jimmy
592419,hoyinja01,Hoying,Jared
672391,ortka01,Ort,Kaleb
817302,shackjo01,Shackelford,John
110321,armbror01,Armbrust,Orville
592341,goforda01,Goforth,David
123673,vaughde01,Vaughn,DeWayne
429711,gutiefr01,Gutiérrez,Franklin
122847,stoweha01,Stowe,Hal
818501,lewismi01,Lewis,Milton
123993,watwojo01,Watwood,Johnny
669707,triolja01,Triolo,Jared
818060,morelna01,Moreland,Nate
541640,ramirer02,Ramírez,Erasmo
571446,appelma01,Appel,Mark
110013,abbotda01,Abbott,Dan
117064,kimbeha01,Kimberlin,Harry
112605,conveji01,Converse,Jim
605795,sanchan03,Sánchez,Ángel
123070,taberle01,Taber,Lefty
116753,jordami01,Jordan,Mike
819253,guilbfe01,Guilbe,Felix
122438,smithol01,Smith,Ollie
121515,royem01,Roy,Emil
115563,hartgde01,Hartgraves,Dean
136604,stritma01,Strittmatter,Mark
816919,tolbeja01,Tolbert,Jake
117630,lefloro01,LeFlore,Ron
492615,armoubi99,Armour,Bill
118638,mcdonja02,McDonald,Jason
112155,cedenro01,Cedeño,Roger
113311,devivbe01,DeViveiros,Bernie
112980,cuylemi01,Cuyler,Milt
121518,royno01,Roy,Normie
111735,burkhke01,Burkhart,Ken
115219,guerrmi01,Guerra,Mike
123446,traynpi01,Traynor,Pie
122601,spinksc01,Spinks,Scipio
111029,bittmre01,Bittmann,Red
122775,stewada01,Stewart,Dave
112895,cruthpr01,Cruthers,Press
117860,lodigda01,Lodigiani,Dario
124256,wileyma01,Wiley,Mark
663158,suarero01,Suarez,Robert
664789,tomka01,Tom,Ka'ai
150302,marquja01,Marquis,Jason
663462,campbis01,Campbell,Isaiah
459974,meloajo01,Meloan,Jon
124011,weavesa01,Weaver,Sam
817647,purcehe01,Purcell,Herman
668943,millery01,Miller,Ryan
113764,eenhoro01,Eenhoorn,Robert
120766,pridecu01,Pride,Curtis
123508,turklu01,Turk,Lucas
516970,marimsu01,Marimón,Sugar Ray
276535,bruneju01,Brunette,Justin
818466,lockecl01,Locke,Clarence
111788,busched01,Busch,Ed
121287,roberda02,Robertson,Daryl
116367,hutchfr01,Hutchinson,Fred
116301,hulihha01,Hulihan,Harry
118666,mcevolo01,McEvoy,Lou
570714,vargace01,Vargas,César
817887,pagespe01,Pagés,Pedro
449127,doyneco01,Doyne,Cory
119302,mooreja01,Moore,Jackie
114925,gonzato01,González,Tony
113782,eilanda01,Eiland,Dave
113881,erickpa01,Erickson,Paul
124469,wisear01,Wise,Archie
430611,hartco01,Hart,Corey
111819,butlejo02,Butler,Johnny
137201,larki01,Larkins,Patrick
121173,richmra01,Richmond,Ray
121220,riosda01,Rios,Danny
112001,carliwa01,Carlisle,Walter
112797,crawfla01,Crawford,Larry
116076,hollega01,Holle,Gary
110862,benjami01,Benjamin,Mike
117069,kimsech01,Kimsey,Chad
425466,eyrewi01,Eyre,Willie
624586,hoytja01,Hoyt,James
115103,greento02,Greene,Todd
150482,phelpjo01,Phelps,Josh
818776,johnsal03,Johnson,Al
116744,joosted01,Joost,Eddie
110980,biemiha01,Biemiller,Harry
112878,crowdo01,Crow,Don
434579,shellst01,Shell,Steven
118048,lyonsed01,Lyons,Ed
121749,scarcma01,Scarce,Mac
120176,pagelka01,Pagel,Karl
820084,chisujo01,Chisum,John
600944,paulida01,Paulino,David
120246,parrisa01,Parrilla,Sam
668904,lewisro02,Lewis,Royce
641739,kaminro01,Kaminsky,Rob
118403,massago01,Massa,Gordon
425427,anderja01,Anderson,Jason
136766,daubabr01,Daubach,Brian
816971,thomala03,Thomas,Lacey
133220,parquji01,Parque,Jim
120334,pearcdu01,Pearce,Bunny
116395,innisje01,Innis,Jeff
682985,greenri03,Greene,Riley
119856,nosekra01,Nosek,Randy
113729,eckhaox01,Eckhardt,Ox
117115,kirchmi01,Kircher,Mike
120057,o'roujo01,O'Rourke,John
685116,kitchau01,Kitchen,Austin
289033,jonesma02,Jones,Marcus
122523,solaito01,Solaita,Tony
114569,gantnji01,Gantner,Jim
687231,hernada04,Hernaiz,Darell
110150,allenpe01,Allen,Pete
116960,kellyva01,Kelly,Van
449448,nelsojo02,Nelson,John
112788,crandde01,Crandall,Del
120654,polleda01,Polley,Dale
111400,brashro01,Brashear,Roy
111756,burnsdi01,Burns,Dick
592091,achteaj01,Achter,A. J.
113098,davisbr02,Davis,Brock
114169,fishesh01,Fisher,George
118796,mclauji02,McLaughlin,Jim
120348,pedrejo01,Pedre,Jorge
677955,hillja01,Hill,Jaden
116287,hugheto03,Hughes,Tom
691594,sanojja01,Sanoja,Javier
116880,keatich01,Keating,Walter
641929,odomjo01,Odom,Joseph
702352,bivensp01,Bivens,Spencer
676701,trejoal01,Trejo,Alan
663770,evansde01,Evans,Demarcus
608061,rivertj01,Rivera,T. J.
111923,campbso01,Campbell,Soup
124295,willida06,Williams,Dana
434181,leagubr01,League,Brandon
111702,burdibi01,Burdick,Bill
111338,bradfla01,Bradford,Larry
122794,stilero01,Stiles,Rollie
123515,turneke01,Turner,Ken
448159,parrama01,Parra,Manny
123966,washige01,Washington,George
117445,lancega01,Lance,Gary
407880,terrelu01,Terrero,Luis
121930,scottpe01,Scott,Pete
113231,delgaal01,Delgado,Alex
133224,jacksry01,Jackson,Ryan
124154,whitalo01,Whitaker,Lou
111126,blylebe01,Blyleven,Bert
122200,shubage01,Shuba,George
818845,jamesti01,James,Tice
816957,thomp06,Thompson,
114201,fitzmal01,Fitzmorris,Al
518886,kimbrcr01,Kimbrel,Craig
112215,chartpe01,Charton,Pete
110934,berryjo03,Berry,Joe
276519,rolliji01,Rollins,Jimmy
113807,ellioro01,Elliott,Rowdy
600052,smithed01,Smith,Edgar
123226,thielhe01,Thielman,Henry
112601,consobi01,Consolo,Billy
113416,dodgesa01,Dodge,Sam
119256,montajo01,Montague,John
119071,milleel01,Miller,Elmer
819894,dallaeg01,Dallard,Eggie
119222,moffira01,Moffitt,Randy
113588,dudrajo01,Dudra,John
429400,loewead01,Loewen,Adam
819608,evansfr01,Evans,Frank
124489,wittge01,Witt,Red
681799,roberet01,Roberts,Ethan
408223,tonismi01,Tonis,Mike
120501,phebubi01,Phebus,Bill
519301,solissa01,Solís,Sammy
114701,georgal01,George,Alex
400023,rowanaa01,Rowand,Aaron
820547,bellcl01,Bell,Cliff
121434,roofph01,Roof,Phil
114979,gormato02,Gorman,Tom
117938,loundo01,Loun,Don
116296,huhnem01,Huhn,Emil
598264,barnema01,Barnes,Matt
118167,mahonda02,Mahoney,Danny
114370,frailke01,Frailing,Ken
112164,chadbch01,Chadbourne,Chet
460104,slamaan01,Slama,Anthony
434680,mcbrima01,McBride,Macay
117878,lollati01,Lollar,Tim
112996,dailevi01,Dailey,Vince
118437,matthwi01,Matthews,William
114549,galloch01,Galloway,Chick
111724,burkele02,Burke,Leo
519263,schugaj01,Schugel,A. J.
114428,freyst01,Frey,Steve
124208,whitese01,Whiteside,Sean
117130,kitsofr01,Kitson,Frank
115677,heathmi01,Heath,Mickey
502010,brighja01,Brigham,Jake
459336,petribi01,Petrick,Billy
112837,cristle01,Cristante,Leo
816883,turnebo01,Turner,Bob
123633,vancuch01,Van Cuyk,Chris
816787,vinesed01,Vines,Eddie
114063,ferguch02,Ferguson,Charlie
119965,okriefr01,Okrie,Frank
116887,keefebo01,Keefe,Bobby
819816,deasya01,Deas,Yank
110778,beckmbi01,Beckmann,Bill
683748,mesavi01,Mesa,Victor
666374,brashma01,Brash,Matt
115850,herrile01,Herring,Lefty
672642,berrost01,Berroa,Steward
462536,jonesmi03,Jones,Mitch
658791,huangwe01,Huang,Wei-Chieh
124219,whitnar01,Whitney,Art
820283,bunnwi01,Bunn,Willie
113798,ellerfr01,Ellerbe,Frank
123285,thompha02,Thompson,Hank
688107,gassero01,Gasser,Robert
111537,browncu01,Brown,Curly
115449,happejo01,Happenny,John
819450,gansju01,Gans,Judy
820152,cartepa02,Carter,Paul
111963,canseoz01,Canseco,Ozzie
666126,corteca01,Cortes,Carlos
113125,davisma02,Davis,Mark
118431,mattec.01,Matteson,C. V.
593934,sanomi01,Sanó,Miguel
641384,bostiak01,Bostick,Akeem
119775,nichtch01,Nichting,Chris
110238,andersp01,Anderson,Sparky
114566,gannobi01,Gannon,Bill
117239,kolpra01,Kolp,Ray
430634,burnese01,Burnett,Sean
346852,wilsocr03,Wilson,Craig
111940,campbbi01,Campbell,Billy
112254,chlupbo01,Chlupsa,Bob
111089,blattbu01,Blattner,Buddy
111979,carbobe01,Carbo,Bernie
115473,hargrch01,Hargreaves,Charlie
118860,mcphebi01,McPhee,Bid
120872,raderda01,Rader,Dave
123337,tiernmi01,Tiernan,Mike
123571,upchuwo01,Upchurch,Woody
430957,snydebr02,Snyder,Brad
117710,leskacu01,Leskanic,Curt
115860,hershfr01,Hershey,Frank
819988,coopesa01,Cooper,Sam
696285,youngja03,Young,Jacob
121625,st.clra01,St. Claire,Randy
467094,doubrfe01,Doubront,Félix
816693,wattshe01,Watts,Herman
820554,bealegi01,Beale,Giovanni
820484,blackch03,Blackwell,Charlie
474668,surkaer01,Surkamp,Eric
119541,murph01,Murphy,
110099,akejo01,Ake,John
621098,hanhoer01,Hanhold,Eric
123906,wanneja01,Wanner,Jack
113837,emeryca01,Emery,Cal
818929,humbech01,Humber,Charlie
123790,wagnebi02,Wagner,Billy
400141,ramirho01,Ramírez,Horacio
819390,gilchde01,Gilchrist,Dennis
117252,koober01,Koob,Ernie
119580,murraed01,Murray,Ed
452080,cartech01,Carter,Chris
123804,walberu01,Walberg,Rube
118611,mccraro01,McCray,Rodney
124737,zakfr01,Zak,Frankie
119287,moorebr01,Moore,Brad
114657,gatewau01,Gatewood,Aubrey
110290,aparilu01,Aparicio,Luis
122539,sorrebi01,Sorrell,Billy
121433,roofge01,Roof,Gene
122976,summaho01,Summa,Homer
121545,ruffibr01,Ruffin,Bruce
121291,roberje01,Robertson,Jerry
114467,fuchsch01,Fuchs,Charlie
122238,simaal01,Sima,Al
121305,robincr01,Robinson,Craig
121526,ruberso01,Ruberto,Sonny
600917,leclejo01,Leclerc,José
118607,mccoybe01,McCoy,Benny
115793,henrybi01,Henry,Bill
116997,kennejo01,Kenney,John
816542,willisa01,Williams,Samuel
400158,gibboja01,Gibbons,Jay
110962,betzebr01,Betzel,Bruno
116712,jonesod01,Jones,Odell
817858,parkewi01,Parker,Willie
115232,guinebe01,Guiney,Ben
519317,stantmi03,Stanton,Giancarlo
460069,romerri01,Romero,Ricky
451497,slocubr01,Slocum,Brian
118379,martich01,Martínez,Chito
117429,lambjo01,Lamb,John
543900,webbda01,Webb,Daniel
112195,chapmca01,Chapman,Calvin
817973,newkial01,Newkirk,Alex
820613,baldw02,Baldwin,
123868,wallety01,Waller,Ty
118891,meadolo01,Meadows,Louie
628336,fernajo03,Fernández,José
110695,battoch01,Batton,Chris
115952,hilleed01,Hilley,Ed
664314,flories01,Florial,Estevan
819351,gomezsi01,Gómez,Sijo
118752,mcilwst01,McIlwain,Stover
606944,carroco01,Carroll,Cody
110524,bancrda01,Bancroft,Dave
124575,wordsfa01,Wordsworth,Favel
121860,schoupe01,Schourek,Pete
425557,bakerje03,Baker,Jeff
656371,diazis01,Díaz,Isan
116403,irvinmo01,Irvin,Monte
119243,monbobi01,Monbouquette,Bill
122555,sowdebi01,Sowders,Bill
817120,stthola01,St. Thomas,Larry
110141,allenja01,Allen,Jack
119247,mondera01,Mondesí,Raúl
120149,ozmerdo01,Ozmer,Horace
118612,mccrefr01,McCrea,Frank
430942,willira01,Williams,Randy
407878,valvejo01,Valverde,José
571862,koberje01,Kobernus,Jeff
434565,tejedro01,Tejeda,Rob
116935,kellobi01,Kellogg,Bill
816684,webstwi01,Webster,William
150278,dranske01,Dransfeldt,Kelly
663604,lockrbr01,Lockridge,Brandon
123313,thornan01,Thornton,Andre
117126,kisher01,Kish,Ernie
818794,johns10,Johnson,
118192,malerji01,Maler,Jim
118956,meoliru01,Meoli,Rudy
114381,frankfr02,Frankhouse,Fred
445933,lahaibr01,LaHair,Bryan
656731,megilty01,Megill,Tylor
120164,padgedo01,Padgett,Don
119387,mormaal01,Morman,Alvin
113909,essiaji01,Essian,Jim
816729,warre02,Warren,
121787,schegle01,Schegg,Lefty
115823,hernaja01,Hernández,Jackie
644433,trompch01,Tromp,Chadwick
119626,myersra01,Myers,Randy
119516,mundybi01,Mundy,Bill
114565,gannojo01,Gannon,Joe
407822,rosajo01,De La Rosa,Jorge
120367,pemberu01,Pemberton,Rudy
118784,mckinal01,McKinnon,Alex
408072,bulgeja01,Bulger,Jason
112455,colavro01,Colavito,Rocky
123179,tellmto01,Tellmann,Tom
571804,jacksbr01,Jackson,Brett
433578,cormila01,Cormier,Lance
682016,woodswi02,Woods,William
124089,wenzfr01,Wenz,Fred
115005,grabore01,Grabowski,Reggie
674003,bradfco01,Bradford,Cody
119833,nordylo01,Nordyke,Lou
543408,koehlto01,Koehler,Tom
621094,callaja01,Callahan,Jamie
110510,balenmi01,Balenti,Mike
113090,davidte01,Davidson,Ted
110415,babicjo01,Babich,Johnny
120130,overymi01,Overy,Mike
117344,kubiate01,Kubiak,Ted
820175,carpe03,Carpenter,
116885,keefege01,Keefe,George
237800,davanje02,DaVanon,Jeff
235494,rileyma01,Riley,Matt
112374,clasego01,Claset,Gowell
114684,geierph01,Geier,Phil
116743,jonnacl01,Jonnard,Claude
624641,sosaed01,Sosa,Edmundo
116413,isbelfr01,Isbell,Frank
818575,lamarcl01,Lamar,Clarence
114841,gladmbu01,Gladmon,Buck
820568,bashara01,Basham,Ray
123793,wahlke01,Wahl,Kermit
117504,larkite01,Larkin,Terry
111746,burnsge02,Burns,George
136264,jerzemi01,Jerzembeck,Mike
820040,coimbpa01,Coimbre,Pancho
115842,herrejo02,Herrera,José
459376,jimenke01,Jiménez,Kelvin
642456,barrelu01,Barrera,Luis
120763,prichbo01,Prichard,Bob
819598,fabelju01,Fabelo,Julián
668948,mccarki01,McCarty,Kirk
116813,kaiseal01,Kaiser,Al
136767,chaveer01,Chavez,Eric
117698,lepinpe01,LePine,Pete
434898,corcoti02,Corcoran,Tim
331992,sparkst02,Sparks,Steve
578428,iglesjo01,Iglesias,Jose
121047,reisla01,Reis,Laurie
119654,narlebi01,Narleski,Bill
118234,maniocl01,Manion,Clyde
110753,beavee.01,Beavan,Edward
120845,quinnjo02,Quinn,Joe
110100,akerja01,Aker,Jack
121746,scantpa01,Scantlebury,Pat
114175,fishene01,Fisher,Ike
119248,moneydo01,Money,Don
111643,bryando01,Bryant,Don
111796,busheja01,Bushelman,Jack
275929,crawfpa02,Crawford,Paxton
819636,englilo01,English,Louis
110594,barnhcl01,Barnhart,Clyde
123709,vergejo01,Vergez,Johnny
819078,hendera01,Henderson,Rats
122825,stonege01,Stone,George
118074,macfada01,MacFayden,Danny
816552,willima12,Williams,Marvin
123651,vanroma01,Van Robays,Maurice
656403,ellisdr01,Ellis,Drew
425649,cruzen01,Cruz,Enrique
110344,arundtu01,Arundel,Tug
112124,castlsl01,Castleman,Slick
123371,toddal01,Todd,Al
111335,bradedo01,Bradey,Don
120945,raubto01,Raub,Tommy
122082,shawsa01,Shaw,Sam
656252,bradlbo01,Bradley,Bobby
118974,merrill01,Merriman,Lloyd
114803,gillecl01,Gillenwater,Claral
122121,shemost01,Shemo,Steve
114508,gaettga01,Gaetti,Gary
115340,hallbe01,Hall,Bert
116941,kellyed01,Kelly,Ed
113193,dedriji01,Dedrick,Jim
700241,mcgremi01,McGreevy,Michael
519405,weinhro01,Weinhardt,Robbie
123248,thomage01,Thomas,George
113986,falchan01,Falch,Anton
111259,bosweda01,Boswell,Dave
112037,carribi01,Carrick,Bill
120523,phillma01,Phillips,Marr
110638,barteki01,Bartee,Kimera
121454,rosepe01,Rose,Pete
666139,lowejo01,Lowe,Josh
818397,lyonsgr01,Lyons,Granville
687014,avilani01,Avila,Nick
114171,fisheha01,Fisher,Harry
113390,distaal01,Distaso,Alec
110038,acosted01,Acosta,Ed
445615,ramirma03,Ramírez,Max
110575,barnach01,Barnabe,Charlie
816543,willisi01,Williams,Sidney
819242,gumbs01,Gumbs,
118214,malonpa02,Malone,Pat
119145,millsbu01,Mills,Buster
112265,chriscu01,Christensen,Walter
122486,snellna01,Snell,Nate
572827,dunnija01,Dunning,Jake
115105,greenke01,Greenfield,Kent
112808,crawfwi01,Crawford,Willie
818491,lindewi01,Linder,William
819013,hinesjo01,Hines,John
282882,skrmema01,Skrmetta,Matt
122383,smithca01,Smith,Carr
407836,puffebr01,Puffer,Brandon
547379,perezro02,Pérez,Roberto
110047,adamssp01,Adams,Sparky
118061,lyttlji01,Lyttle,Jim
123619,valenfe01,Valenzuela,Fernando
669193,littlja02,Little,Jack
113131,davisbr01,Davis,Brandy
121391,rogerto01,Rogers,Tom
115847,herrito01,Herrin,Tom
642016,roberda11,Robert,Daniel
600965,rodriri04,Rodríguez,Ricardo
680837,fitzgry01,Fitzgerald,Ryan
120488,peveyma01,Pevey,Marty
119909,o'brito02,O'Brien,Tom
121739,scalzjo01,Scalzi,Johnny
642003,reedco01,Reed,Cody
113683,dyermi01,Dyer,Mike
431138,rodrijo03,Rodriguez,John
121906,schwado01,Schwall,Don
120832,quickha01,Quick,Hal
817032,tatero01,Tate,Roosevelt
435658,campijo01,Campillo,Jorge
122650,stallge02,Staller,George
467008,stroppe01,Strop,Pedro
656212,barnech01,Barnes,Charlie
656322,coonrsa01,Coonrod,Sam
571539,carasma01,Carasiti,Matt
117989,luebkdi01,Luebke,Dick
816827,varonor01,Varona,Orlando
113017,daltoja01,Dalton,Jack
117607,leema02,Lee,Manuel
115256,guster01,Gust,Ernie
123649,vannoja01,Van Noy,Jay
113979,fainfe01,Fain,Ferris
116299,hulenbi01,Hulen,Billy
114831,giovaed01,Giovanola,Ed
112508,collihu01,Collins,Hub
110441,bailero01,Bailey,Roger
150160,spiveju01,Spivey,Junior
134460,hincha.01,Hinch,A. J.
111609,brownfr02,Browning,Frank
120012,o'nea01,O'Neil,Fancy
817739,piercbi03,Pierce,Bill
123974,watkida01,Watkins,Dave
150373,tejermi01,Tejera,Michael
700250,ricebe01,Rice,Ben
819178,harnege01,Harney,George
110738,beardol01,Beard,Ollie
642232,yarbrry01,Yarbrough,Ryan
118684,mcganda01,McGann,Dan
111981,cardejo02,Cardenal,José
685493,yamagsh01,Yamaguchi,Shun
117338,krugear01,Kruger,Art
672356,ariasga01,Arias,Gabriel
117783,lindebo01,Lindemann,Bob
276523,redmaju01,Redman,Tike
641786,lewisky01,Lewis,Kyle
118390,mashocl01,Mashore,Clyde
120772,princwa01,Prince,Walter
124495,wockejo01,Wockenfuss,John
111740,burneja01,Barnett,Jack
457788,schafjo02,Schafer,Jordan
112366,clarkst01,Clarke,Stu
519151,pressry01,Pressly,Ryan
112343,clarkro01,Clark,Roy
820368,brookjo01,Brooks,Joe
621368,hearnta01,Hearn,Taylor
116799,justiwa01,Justis,Walt
122274,sipekdi01,Sipek,Dick
111003,birchju01,Birchall,Jud
119676,nealof01,Neal,Offa
681624,pagesan01,Pages,Andy
818610,kindlbi01,Kindle,Bill
542255,inciaen01,Inciarte,Ender
502260,pestavi01,Pestano,Vinnie
111692,burbada01,Burba,Dave
124640,wysonbi01,Wysong,Biff
110588,barnesa01,Barnes,Sam
656641,latzja01,Latz,Jacob
217915,fordle01,Ford,Lew
118414,mathemi01,Matheny,Mike
150439,matthga02,Matthews,Gary
120825,quarlbi01,Quarles,Bill
628318,makitka01,Makita,Kazuhisa
116022,hoffest01,Hofferth,Stew
121543,ruferru01,Rufer,Rudy
124623,wronari01,Wrona,Rick
116651,johnsjo07,Johnstone,John
475857,cookry01,Cook,Ryan
124767,zimmech01,Zimmer,Charles
117506,larkipa01,Larkin,Pat
407798,langery01,Langerhans,Ryan
117622,leesge01,Lees,George
114385,frankmi01,Franklin,Micah
119244,moncefr01,Moncewicz,Freddie
120828,queenbi01,Queen,Billy
110756,bechtge01,Bechtel,George
113645,dunstsh01,Dunston,Shawon
113430,doljafr01,Doljack,Frank
446910,rogerbr01,Rogers,Brian
123538,tyreeea01,Tyree,Earl
408193,ishiika01,Ishii,Kazuhisa
123527,twitcla01,Twitchell,Larry
115632,hawksch01,Hawks,Chicken
110211,alvorbi01,Alvord,Billy
112069,cartest01,Carter,Steve
656820,padilni01,Padilla,Nicholas
120692,posadle01,Posada,Leo
641313,anderti01,Anderson,Tim
115757,hendrel01,Hendricks,Elrod
112391,clemero01,Clemente,Roberto
116065,holdebi01,Holden,Bill
701358,smithca07,Smith,Cam
689254,fluhama01,Fluharty,Mason
111365,bradyst01,Brady,Steve
691094,wynnera01,Wynne,Randy
115128,greybi01,Gray,Bill
122201,shueypa01,Shuey,Paul
682175,jacqujo01,Jacques,Joe
624424,confomi01,Conforto,Michael
121334,rocheja01,Roche,Jack
453214,wrighst01,Wright,Steven
820656,ashru01,Ash,Rudolph
117039,kiefema01,Kiefer,Mark
123614,valenjo01,Valentine,John
114395,fredejo01,Frederick,Johnny
457803,bruceja01,Bruce,Jay
123441,traveal01,Travers,Allan
115731,helmsto01,Helms,Tommy
116027,hoffmgl01,Hoffman,Glenn
115311,haidha01,Haid,Hal
819709,drakebi01,Drake,Bill
112300,cissebi01,Cissell,Bill
118761,mckaiar01,McKain,Archie
460075,braunry02,Braun,Ryan
117702,lerchdu01,Lerchen,Dutch
120481,pettiga01,Pettis,Gary
446373,manzeto01,Manzella,Tommy
116717,jonesbo03,Jones,Bobby
501835,russoke01,Russo,Kevin
429712,piefe01,Pie,Félix
122213,siebldw01,Siebler,Dwight
671732,butlela01,Butler,Lawrence
819987,coopeto01,Cooper,Tom
124034,wehdebi01,Wehde,Biggs
120356,peffemo01,Pfeffer,Monte
112761,coxla01,Cox,Larry
657770,stouter01,Stout,Eric
115405,hancoga01,Hancock,Garry
425877,molinya01,Molina,Yadier
123232,thobeto01,Thobe,Tom
816527,wilso12,Wilson,
408038,clossjd01,Closser,JD
119686,neherji01,Neher,Jim
110676,batesja01,Bates,Jason
119220,moffejo01,Moffet,Joe
132340,rockejo01,Rocker,John
117299,krausle01,Krausse,Lew
113105,davisst02,Davis,Storm
817315,segrajc01,Segraves,J. C.
117303,krieg01,Kreeger,Frank
124213,whitije01,Whiting,Jesse
122094,sheafda01,Sheaffer,Danny
123990,wattal01,Watt,Allie
342992,larocgr01,LaRocca,Greg
124586,worthre01,Worthington,Red
116214,howarst01,Howard,Steve
116491,jansela01,Jansen,Larry
118766,mckecbi01,McKechnie,Bill
407833,buckjo01,Buck,John
427510,toscaca99,Tosca,Carlos
110067,adamste01,Adams,Terry
111324,boylehe01,Boyle,Henry
116924,kellere01,Kellett,Red
819486,fostele02,Foster,Leland
115201,grovele01,Grove,Lefty
434634,perryja01,Perry,Jason
425905,brookfr01,Brooks,Frank
113224,delanbi02,DeLancey,Bill
818147,milleed05,Miller,Eddie
816503,wilsole02,Wilson,Lefty
119225,moharjo01,Mohardt,John
117434,lambeot01,Lambeth,Otis
117954,lowech01,Lowe,Thomas
111895,callijo01,Callison,Johnny
650559,delacbr01,De La Cruz,Bryan
693312,nicolky01,Nicolas,Kyle
435538,braybi01,Bray,Bill
117212,knowlto01,Knowlson,Tom
121488,rothfr01,Roth,Frank
122406,smithha04,Smith,Happy
624415,biggica01,Biggio,Cavan
112100,cassipe01,Cassidy,Pete
817117,stamphu01,Stamps,Hulon
118144,magnuji01,Magnuson,Jim
111004,birdfr01,Bird,Frank
818045,morriba01,Morris,Barney
118042,lynnje01,Lynn,Jerry
112223,chavera01,Chávez,Raúl
114895,goldmjo01,Goldman,Jonah
119033,middljo01,Middleton,John
121222,ripkeca01,Ripken,Cal
474865,borboju01,Borbon,Julio
115628,hawketh01,Hawkes,Thorny
696030,osunaal02,Osuna,Alejandro
111417,breedma01,Breeding,Marv
122059,shannsp01,Shannon,Spike
115790,henrydo01,Henry,Doug
444351,phillky01,Phillips,Kyle
427190,gonzafr99,González,Fredi
650968,pozoyo01,Pozo,Yohel
665795,cabreed02,Cabrera,Edward
666624,morelch01,Morel,Christopher
624507,jonesry01,Jones,Ryder
595234,haleyju01,Haley,Justin
500887,pintojo01,Pinto,Josmil
111464,briggbu01,Briggs,Buttons
113015,dalrybi01,Dalrymple,Bill
816559,willijo07,Williams,John
407398,ramosma01,Ramos,Mario
113133,davisbo02,Davis,Bob
120625,plessra01,Pless,Rance
818676,jonesru02,Jones,Ruben
150288,mateoru01,Mateo,Rubén
118364,martido02,Martínez,Domingo
114772,gilbean01,Gilbert,Andy
112349,clarkbi01,Clark,Win
115389,hammpe01,Hamm,Pete
117509,larocda01,LaRoche,Dave
117430,lambly01,Lamb,Lyman
117559,lawrebi01,Lawrence,Bill
450545,mathido01,Mathis,Doug
150090,jimend'01,Jimenez,D'Angelo
122146,shetzjo01,Shetzline,John
113786,eisenji01,Eisenreich,Jim
606478,araujpe01,Araújo,Pedro
121453,rosepe02,Rose,Pete
118114,maddeto01,Madden,Tommy
121766,schalra01,Schalk,Ray
817643,quinoto01,Quiñones,Tomás
816415,zomphch01,Zomphier,Charles
116068,holkewa01,Holke,Walter
110604,barrji01,Barr,Jim
123928,wardco02,Ward,Colby
664011,amburtr01,Amburgey,Trey
110559,barfije01,Barfield,Jesse
816678,welchwi01,Welch,Winfield
119809,nitkoc.01,Nitkowski,C. J.
150440,meloju01,Melo,Juan
113763,eellsha01,Eells,Harry
677651,garcilu05,García,Luis
596748,francma02,Franco,Maikel
117306,kreitmi01,Kreitner,Mickey
114912,gomezlu01,Gómez,Luis
592704,ruffich01,Ruffin,Chance
111482,britojo01,Brito,Jorge
